LGA_CODE_2021,Gender,Gender Value,Age - Male,Age - Male Value,Age - Female,Age - Female Value,Age - Person,Age - Person Value,Indigenous Gender,Indigenous Gender Value,Relationship Type,Relationship Type Value,Couple Family Kids Y N,Couple Family Kids Y N Value
LGA27450,,,,,,,65 - 74 years,16358.0,,,,,,
LGA27630,,,,,,,65 - 74 years,1001.0,,,,,,
LGA29399,,,,,,,65 - 74 years,56.0,,,,,,
LGA29499,,,,,,,65 - 74 years,613.0,,,,,,
LGA29799,,,,,,,65 - 74 years,4.0,,,,,,
LGA30250,,,,,,,65 - 74 years,44.0,,,,,,
LGA30300,,,,,,,65 - 74 years,435.0,,,,,,
LGA30370,,,,,,,65 - 74 years,1276.0,,,,,,
LGA30410,,,,,,,65 - 74 years,295.0,,,,,,
LGA30450,,,,,,,65 - 74 years,26.0,,,,,,
LGA30760,,,,,,,65 - 74 years,271.0,,,,,,
LGA30900,,,,,,,65 - 74 years,50.0,,,,,,
LGA31000,,,,,,,65 - 74 years,92972.0,,,,,,
LGA31750,,,,,,,65 - 74 years,26.0,,,,,,
LGA31820,,,,,,,65 - 74 years,14379.0,,,,,,
LGA31900,,,,,,,65 - 74 years,2176.0,,,,,,
LGA31950,,,,,,,65 - 74 years,42.0,,,,,,
LGA32080,,,,,,,65 - 74 years,15888.0,,,,,,
LGA32250,,,,,,,65 - 74 years,179.0,,,,,,
LGA32260,,,,,,,65 - 74 years,3927.0,,,,,,
LGA32270,,,,,,,65 - 74 years,1734.0,,,,,,
LGA32310,,,,,,,65 - 74 years,1473.0,,,,,,
LGA32330,,,,,,,65 - 74 years,33.0,,,,,,
LGA32450,,,,,,,65 - 74 years,241.0,,,,,,
LGA32500,,,,,,,65 - 74 years,555.0,,,,,,
LGA32600,,,,,,,65 - 74 years,19.0,,,,,,
LGA32750,,,,,,,65 - 74 years,24.0,,,,,,
LGA32770,,,,,,,65 - 74 years,34.0,,,,,,
LGA32810,,,,,,,65 - 74 years,1649.0,,,,,,
LGA33100,,,,,,,65 - 74 years,102.0,,,,,,
LGA33200,,,,,,,65 - 74 years,177.0,,,,,,
LGA33220,,,,,,,65 - 74 years,19470.0,,,,,,
LGA33360,,,,,,,65 - 74 years,5715.0,,,,,,
LGA33430,,,,,,,65 - 74 years,62219.0,,,,,,
LGA33610,,,,,,,65 - 74 years,1105.0,,,,,,
LGA33620,,,,,,,65 - 74 years,8105.0,,,,,,
LGA33800,,,,,,,65 - 74 years,1680.0,,,,,,
LGA33830,,,,,,,65 - 74 years,41.0,,,,,,
LGA33960,,,,,,,65 - 74 years,15637.0,,,,,,
LGA33980,,,,,,,65 - 74 years,1017.0,,,,,,
LGA34420,,,,,,,65 - 74 years,49.0,,,,,,
LGA34530,,,,,,,65 - 74 years,4751.0,,,,,,
LGA34570,,,,,,,65 - 74 years,31.0,,,,,,
LGA34580,,,,,,,65 - 74 years,4305.0,,,,,,
LGA34590,,,,,,,65 - 74 years,28018.0,,,,,,
LGA34710,,,,,,,65 - 74 years,385.0,,,,,,
LGA34770,,,,,,,65 - 74 years,11007.0,,,,,,
LGA34800,,,,,,,65 - 74 years,60.0,,,,,,
LGA34830,,,,,,,65 - 74 years,29.0,,,,,,
LGA34860,,,,,,,65 - 74 years,1191.0,,,,,,
LGA34880,,,,,,,65 - 74 years,2655.0,,,,,,
LGA35010,,,,,,,65 - 74 years,49072.0,,,,,,
LGA35250,,,,,,,65 - 74 years,36.0,,,,,,
LGA35300,,,,,,,65 - 74 years,939.0,,,,,,
LGA35600,,,,,,,65 - 74 years,451.0,,,,,,
LGA35670,,,,,,,65 - 74 years,40.0,,,,,,
LGA35740,,,,,,,65 - 74 years,8980.0,,,,,,
LGA35760,,,,,,,65 - 74 years,1510.0,,,,,,
LGA35780,,,,,,,65 - 74 years,102.0,,,,,,
LGA35790,,,,,,,65 - 74 years,91.0,,,,,,
LGA35800,,,,,,,65 - 74 years,197.0,,,,,,
LGA36070,,,,,,,65 - 74 years,32.0,,,,,,
LGA36150,,,,,,,65 - 74 years,64.0,,,,,,
LGA36250,,,,,,,65 - 74 years,19053.0,,,,,,
LGA36300,,,,,,,65 - 74 years,75.0,,,,,,
LGA36370,,,,,,,65 - 74 years,7504.0,,,,,,
LGA36510,,,,,,,65 - 74 years,5718.0,,,,,,
LGA36580,,,,,,,65 - 74 years,3387.0,,,,,,
LGA36630,,,,,,,65 - 74 years,5156.0,,,,,,
LGA36660,,,,,,,65 - 74 years,5478.0,,,,,,
LGA36720,,,,,,,65 - 74 years,41086.0,,,,,,
LGA36820,,,,,,,65 - 74 years,4063.0,,,,,,
LGA36910,,,,,,,65 - 74 years,18096.0,,,,,,
LGA36950,,,,,,,65 - 74 years,187.0,,,,,,
LGA36960,,,,,,,65 - 74 years,205.0,,,,,,
LGA37010,,,,,,,65 - 74 years,16591.0,,,,,,
LGA37300,,,,,,,65 - 74 years,91.0,,,,,,
LGA37310,,,,,,,65 - 74 years,3338.0,,,,,,
LGA37340,,,,,,,65 - 74 years,3967.0,,,,,,
LGA37400,,,,,,,65 - 74 years,146.0,,,,,,
LGA37550,,,,,,,65 - 74 years,36.0,,,,,,
LGA37570,,,,,,,65 - 74 years,10.0,,,,,,
LGA37600,,,,,,,65 - 74 years,92.0,,,,,,
LGA39499,,,,,,,65 - 74 years,2124.0,,,,,,
LGA39799,,,,,,,65 - 74 years,3.0,,,,,,
LGA40070,,,,,,,65 - 74 years,2239.0,,,,,,
LGA40120,,,,,,,65 - 74 years,5053.0,,,,,,
LGA40150,,,,,,,65 - 74 years,912.0,,,,,,
LGA40220,,,,,,,65 - 74 years,5343.0,,,,,,
LGA40250,,,,,,,65 - 74 years,62.0,,,,,,
LGA40310,,,,,,,65 - 74 years,3258.0,,,,,,
LGA40430,,,,,,,65 - 74 years,529.0,,,,,,
LGA40520,,,,,,,65 - 74 years,1463.0,,,,,,
LGA40700,,,,,,,65 - 74 years,5543.0,,,,,,
LGA40910,,,,,,,65 - 74 years,5151.0,,,,,,
LGA41010,,,,,,,65 - 74 years,406.0,,,,,,
LGA41060,,,,,,,65 - 74 years,12512.0,,,,,,
LGA41140,,,,,,,65 - 74 years,1354.0,,,,,,
LGA41190,,,,,,,65 - 74 years,222.0,,,,,,
LGA41330,,,,,,,65 - 74 years,246.0,,,,,,
LGA41560,,,,,,,65 - 74 years,2787.0,,,,,,
LGA41750,,,,,,,65 - 74 years,127.0,,,,,,
LGA41830,,,,,,,65 - 74 years,308.0,,,,,,
LGA41960,,,,,,,65 - 74 years,243.0,,,,,,
LGA42030,,,,,,,65 - 74 years,2667.0,,,,,,
LGA42110,,,,,,,65 - 74 years,664.0,,,,,,
LGA42250,,,,,,,65 - 74 years,1093.0,,,,,,
LGA42600,,,,,,,65 - 74 years,5444.0,,,,,,
LGA42750,,,,,,,65 - 74 years,804.0,,,,,,
LGA43080,,,,,,,65 - 74 years,151.0,,,,,,
LGA43220,,,,,,,65 - 74 years,116.0,,,,,,
LGA43360,,,,,,,65 - 74 years,444.0,,,,,,
LGA43650,,,,,,,65 - 74 years,1550.0,,,,,,
LGA43710,,,,,,,65 - 74 years,735.0,,,,,,
LGA43790,,,,,,,65 - 74 years,1739.0,,,,,,
LGA44000,,,,,,,65 - 74 years,7.0,,,,,,
LGA44060,,,,,,,65 - 74 years,9935.0,,,,,,
LGA44210,,,,,,,65 - 74 years,1748.0,,,,,,
LGA44340,,,,,,,65 - 74 years,7283.0,,,,,,
LGA44550,,,,,,,65 - 74 years,4156.0,,,,,,
LGA44620,,,,,,,65 - 74 years,3058.0,,,,,,
LGA44830,,,,,,,65 - 74 years,511.0,,,,,,
LGA45040,,,,,,,65 - 74 years,2566.0,,,,,,
LGA45090,,,,,,,65 - 74 years,978.0,,,,,,
LGA45120,,,,,,,65 - 74 years,681.0,,,,,,
LGA45290,,,,,,,65 - 74 years,3885.0,,,,,,
LGA45340,,,,,,,65 - 74 years,20330.0,,,,,,
LGA45400,,,,,,,65 - 74 years,149.0,,,,,,
LGA45540,,,,,,,65 - 74 years,300.0,,,,,,
LGA45680,,,,,,,65 - 74 years,7214.0,,,,,,
LGA45890,,,,,,,65 - 74 years,11653.0,,,,,,
LGA46090,,,,,,,65 - 74 years,1406.0,,,,,,
LGA46300,,,,,,,65 - 74 years,1656.0,,,,,,
LGA46450,,,,,,,65 - 74 years,2093.0,,,,,,
LGA46510,,,,,,,65 - 74 years,1953.0,,,,,,
LGA46670,,,,,,,65 - 74 years,1287.0,,,,,,
LGA46860,,,,,,,65 - 74 years,270.0,,,,,,
LGA46970,,,,,,,65 - 74 years,53.0,,,,,,
LGA47140,,,,,,,65 - 74 years,12831.0,,,,,,
LGA47290,,,,,,,65 - 74 years,254.0,,,,,,
LGA47490,,,,,,,65 - 74 years,354.0,,,,,,
LGA47630,,,,,,,65 - 74 years,745.0,,,,,,
LGA47700,,,,,,,65 - 74 years,11374.0,,,,,,
LGA47800,,,,,,,65 - 74 years,744.0,,,,,,
LGA47910,,,,,,,65 - 74 years,461.0,,,,,,
LGA47980,,,,,,,65 - 74 years,4401.0,,,,,,
LGA48050,,,,,,,65 - 74 years,3537.0,,,,,,
LGA48130,,,,,,,65 - 74 years,874.0,,,,,,
LGA48260,,,,,,,65 - 74 years,980.0,,,,,,
LGA48340,,,,,,,65 - 74 years,1778.0,,,,,,
LGA48410,,,,,,,65 - 74 years,5118.0,,,,,,
LGA48540,,,,,,,65 - 74 years,2132.0,,,,,,
LGA48640,,,,,,,65 - 74 years,124.0,,,,,,
LGA48750,,,,,,,65 - 74 years,1227.0,,,,,,
LGA48830,,,,,,,65 - 74 years,2412.0,,,,,,
LGA49399,,,,,,,65 - 74 years,306.0,,,,,,
LGA49499,,,,,,,65 - 74 years,359.0,,,,,,
LGA49799,,,,,,,65 - 74 years,0.0,,,,,,
LGA50080,,,,,,,65 - 74 years,4990.0,,,,,,
LGA50210,,,,,,,65 - 74 years,7019.0,,,,,,
LGA50250,,,,,,,65 - 74 years,200.0,,,,,,
LGA50280,,,,,,,65 - 74 years,1925.0,,,,,,
LGA50350,,,,,,,65 - 74 years,1574.0,,,,,,
LGA50420,,,,,,,65 - 74 years,6607.0,,,,,,
LGA50490,,,,,,,65 - 74 years,3282.0,,,,,,
LGA50560,,,,,,,65 - 74 years,349.0,,,,,,
LGA50630,,,,,,,65 - 74 years,197.0,,,,,,
LGA50770,,,,,,,65 - 74 years,245.0,,,,,,
LGA50840,,,,,,,65 - 74 years,922.0,,,,,,
LGA50910,,,,,,,65 - 74 years,133.0,,,,,,
LGA50980,,,,,,,65 - 74 years,953.0,,,,,,
LGA51080,,,,,,,65 - 74 years,104.0,,,,,,
LGA51120,,,,,,,65 - 74 years,155.0,,,,,,
LGA51190,,,,,,,65 - 74 years,3875.0,,,,,,
LGA51260,,,,,,,65 - 74 years,5509.0,,,,,,
LGA51310,,,,,,,65 - 74 years,2616.0,,,,,,
LGA51330,,,,,,,65 - 74 years,8086.0,,,,,,
LGA51400,,,,,,,65 - 74 years,1692.0,,,,,,
LGA51470,,,,,,,65 - 74 years,86.0,,,,,,
LGA51540,,,,,,,65 - 74 years,556.0,,,,,,
LGA51610,,,,,,,65 - 74 years,169.0,,,,,,
LGA51680,,,,,,,65 - 74 years,642.0,,,,,,
LGA51710,,,,,,,65 - 74 years,178.0,,,,,,
LGA51750,,,,,,,65 - 74 years,1196.0,,,,,,
LGA51820,,,,,,,65 - 74 years,9368.0,,,,,,
LGA51860,,,,,,,65 - 74 years,63.0,,,,,,
LGA51890,,,,,,,65 - 74 years,1220.0,,,,,,
LGA51960,,,,,,,65 - 74 years,297.0,,,,,,
LGA52030,,,,,,,65 - 74 years,215.0,,,,,,
LGA52100,,,,,,,65 - 74 years,156.0,,,,,,
LGA52170,,,,,,,65 - 74 years,959.0,,,,,,
LGA52240,,,,,,,65 - 74 years,134.0,,,,,,
LGA52310,,,,,,,65 - 74 years,151.0,,,,,,
LGA52380,,,,,,,65 - 74 years,58.0,,,,,,
LGA52450,,,,,,,65 - 74 years,151.0,,,,,,
LGA52520,,,,,,,65 - 74 years,118.0,,,,,,
LGA52590,,,,,,,65 - 74 years,599.0,,,,,,
LGA52660,,,,,,,65 - 74 years,1489.0,,,,,,
LGA52730,,,,,,,65 - 74 years,1042.0,,,,,,
LGA52800,,,,,,,65 - 74 years,421.0,,,,,,
LGA52870,,,,,,,65 - 74 years,978.0,,,,,,
LGA52940,,,,,,,65 - 74 years,126.0,,,,,,
LGA53010,,,,,,,65 - 74 years,96.0,,,,,,
LGA53080,,,,,,,65 - 74 years,95.0,,,,,,
LGA53150,,,,,,,65 - 74 years,876.0,,,,,,
LGA53220,,,,,,,65 - 74 years,251.0,,,,,,
LGA53290,,,,,,,65 - 74 years,1486.0,,,,,,
LGA53360,,,,,,,65 - 74 years,244.0,,,,,,
LGA53430,,,,,,,65 - 74 years,3573.0,,,,,,
LGA53570,,,,,,,65 - 74 years,928.0,,,,,,
LGA53640,,,,,,,65 - 74 years,143.0,,,,,,
LGA53710,,,,,,,65 - 74 years,158.0,,,,,,
LGA53780,,,,,,,65 - 74 years,10175.0,,,,,,
LGA53800,,,,,,,65 - 74 years,3981.0,,,,,,
LGA53920,,,,,,,65 - 74 years,158.0,,,,,,
LGA53990,,,,,,,65 - 74 years,3061.0,,,,,,
LGA54060,,,,,,,65 - 74 years,673.0,,,,,,
LGA54130,,,,,,,65 - 74 years,133.0,,,,,,
LGA54170,,,,,,,65 - 74 years,18096.0,,,,,,
LGA54200,,,,,,,65 - 74 years,6227.0,,,,,,
LGA54280,,,,,,,65 - 74 years,1782.0,,,,,,
LGA54310,,,,,,,65 - 74 years,574.0,,,,,,
LGA54340,,,,,,,65 - 74 years,427.0,,,,,,
LGA54410,,,,,,,65 - 74 years,153.0,,,,,,
LGA54480,,,,,,,65 - 74 years,32.0,,,,,,
LGA54550,,,,,,,65 - 74 years,222.0,,,,,,
LGA54620,,,,,,,65 - 74 years,110.0,,,,,,
LGA54690,,,,,,,65 - 74 years,60.0,,,,,,
LGA54760,,,,,,,65 - 74 years,94.0,,,,,,
LGA54830,,,,,,,65 - 74 years,2717.0,,,,,,
LGA54900,,,,,,,65 - 74 years,128.0,,,,,,
LGA54970,,,,,,,65 - 74 years,56.0,,,,,,
LGA55040,,,,,,,65 - 74 years,81.0,,,,,,
LGA55110,,,,,,,65 - 74 years,12513.0,,,,,,
LGA55180,,,,,,,65 - 74 years,1213.0,,,,,,
LGA55250,,,,,,,65 - 74 years,81.0,,,,,,
LGA55320,,,,,,,65 - 74 years,11756.0,,,,,,
LGA55390,,,,,,,65 - 74 years,40.0,,,,,,
LGA55460,,,,,,,65 - 74 years,368.0,,,,,,
LGA55530,,,,,,,65 - 74 years,52.0,,,,,,
LGA55600,,,,,,,65 - 74 years,268.0,,,,,,
LGA55670,,,,,,,65 - 74 years,98.0,,,,,,
LGA55740,,,,,,,65 - 74 years,995.0,,,,,,
LGA55810,,,,,,,65 - 74 years,72.0,,,,,,
LGA55880,,,,,,,65 - 74 years,45.0,,,,,,
LGA55950,,,,,,,65 - 74 years,68.0,,,,,,
LGA56090,,,,,,,65 - 74 years,4548.0,,,,,,
LGA56160,,,,,,,65 - 74 years,5.0,,,,,,
LGA56230,,,,,,,65 - 74 years,2502.0,,,,,,
LGA56300,,,,,,,65 - 74 years,336.0,,,,,,
LGA56370,,,,,,,65 - 74 years,89.0,,,,,,
LGA56460,,,,,,,65 - 74 years,567.0,,,,,,
LGA56580,,,,,,,65 - 74 years,2506.0,,,,,,
LGA56620,,,,,,,65 - 74 years,52.0,,,,,,
LGA56730,,,,,,,65 - 74 years,1438.0,,,,,,
LGA56790,,,,,,,65 - 74 years,597.0,,,,,,
LGA56860,,,,,,,65 - 74 years,44.0,,,,,,
LGA56930,,,,,,,65 - 74 years,183.0,,,,,,
LGA57000,,,,,,,65 - 74 years,55.0,,,,,,
LGA57080,,,,,,,65 - 74 years,1901.0,,,,,,
LGA57140,,,,,,,65 - 74 years,172.0,,,,,,
LGA57210,,,,,,,65 - 74 years,823.0,,,,,,
LGA57280,,,,,,,65 - 74 years,468.0,,,,,,
LGA57350,,,,,,,65 - 74 years,190.0,,,,,,
LGA57420,,,,,,,65 - 74 years,221.0,,,,,,
LGA57490,,,,,,,65 - 74 years,10901.0,,,,,,
LGA57630,,,,,,,65 - 74 years,22.0,,,,,,
LGA57700,,,,,,,65 - 74 years,2123.0,,,,,,
LGA57770,,,,,,,65 - 74 years,145.0,,,,,,
LGA57840,,,,,,,65 - 74 years,4773.0,,,,,,
LGA57910,,,,,,,65 - 74 years,20107.0,,,,,,
LGA57980,,,,,,,65 - 74 years,1947.0,,,,,,
LGA58050,,,,,,,65 - 74 years,10855.0,,,,,,
LGA58190,,,,,,,65 - 74 years,40.0,,,,,,
LGA58260,,,,,,,65 - 74 years,72.0,,,,,,
LGA58330,,,,,,,65 - 74 years,818.0,,,,,,
LGA58400,,,,,,,65 - 74 years,47.0,,,,,,
LGA58470,,,,,,,65 - 74 years,15.0,,,,,,
LGA58510,,,,,,,65 - 74 years,2834.0,,,,,,
LGA58540,,,,,,,65 - 74 years,102.0,,,,,,
LGA58570,,,,,,,65 - 74 years,2485.0,,,,,,
LGA58610,,,,,,,65 - 74 years,284.0,,,,,,
LGA58680,,,,,,,65 - 74 years,72.0,,,,,,
LGA58760,,,,,,,65 - 74 years,14772.0,,,,,,
LGA58820,,,,,,,65 - 74 years,627.0,,,,,,
LGA58890,,,,,,,65 - 74 years,105.0,,,,,,
LGA59030,,,,,,,65 - 74 years,38.0,,,,,,
LGA59100,,,,,,,65 - 74 years,81.0,,,,,,
LGA59170,,,,,,,65 - 74 years,111.0,,,,,,
LGA59250,,,,,,,65 - 74 years,39.0,,,,,,
LGA59310,,,,,,,65 - 74 years,191.0,,,,,,
LGA59320,,,,,,,65 - 74 years,61.0,,,,,,
LGA59330,,,,,,,65 - 74 years,82.0,,,,,,
LGA59340,,,,,,,65 - 74 years,418.0,,,,,,
LGA59350,,,,,,,65 - 74 years,25.0,,,,,,
LGA59360,,,,,,,65 - 74 years,127.0,,,,,,
LGA59370,,,,,,,65 - 74 years,680.0,,,,,,
LGA59499,,,,,,,65 - 74 years,758.0,,,,,,
LGA59799,,,,,,,65 - 74 years,18.0,,,,,,
LGA60210,,,,,,,65 - 74 years,1339.0,,,,,,
LGA60410,,,,,,,65 - 74 years,1740.0,,,,,,
LGA60610,,,,,,,65 - 74 years,2097.0,,,,,,
LGA60810,,,,,,,65 - 74 years,3157.0,,,,,,
LGA61010,,,,,,,65 - 74 years,437.0,,,,,,
LGA61210,,,,,,,65 - 74 years,969.0,,,,,,
LGA61410,,,,,,,65 - 74 years,7047.0,,,,,,
LGA61510,,,,,,,65 - 74 years,1238.0,,,,,,
LGA61610,,,,,,,65 - 74 years,3243.0,,,,,,
LGA61810,,,,,,,65 - 74 years,1003.0,,,,,,
LGA62010,,,,,,,65 - 74 years,200.0,,,,,,
LGA62210,,,,,,,65 - 74 years,1098.0,,,,,,
LGA62410,,,,,,,65 - 74 years,1062.0,,,,,,
LGA62610,,,,,,,65 - 74 years,4619.0,,,,,,
LGA62810,,,,,,,65 - 74 years,5670.0,,,,,,
LGA63010,,,,,,,65 - 74 years,2545.0,,,,,,
LGA63210,,,,,,,65 - 74 years,926.0,,,,,,
LGA63410,,,,,,,65 - 74 years,234.0,,,,,,
LGA63610,,,,,,,65 - 74 years,4800.0,,,,,,
LGA63810,,,,,,,65 - 74 years,1992.0,,,,,,
LGA64010,,,,,,,65 - 74 years,7171.0,,,,,,
LGA64210,,,,,,,65 - 74 years,2813.0,,,,,,
LGA64610,,,,,,,65 - 74 years,1946.0,,,,,,
LGA64810,,,,,,,65 - 74 years,2108.0,,,,,,
LGA65010,,,,,,,65 - 74 years,820.0,,,,,,
LGA65210,,,,,,,65 - 74 years,554.0,,,,,,
LGA65410,,,,,,,65 - 74 years,2055.0,,,,,,
LGA65610,,,,,,,65 - 74 years,582.0,,,,,,
LGA65810,,,,,,,65 - 74 years,3372.0,,,,,,
LGA69499,,,,,,,65 - 74 years,163.0,,,,,,
LGA69799,,,,,,,65 - 74 years,0.0,,,,,,
LGA70200,,,,,,,65 - 74 years,1701.0,,,,,,
LGA70420,,,,,,,65 - 74 years,337.0,,,,,,
LGA70540,,,,,,,65 - 74 years,5.0,,,,,,
LGA70620,,,,,,,65 - 74 years,145.0,,,,,,
LGA70700,,,,,,,65 - 74 years,215.0,,,,,,
LGA71000,,,,,,,65 - 74 years,5845.0,,,,,,
LGA71150,,,,,,,65 - 74 years,16.0,,,,,,
LGA71300,,,,,,,65 - 74 years,281.0,,,,,,
LGA72200,,,,,,,65 - 74 years,585.0,,,,,,
LGA72300,,,,,,,65 - 74 years,1829.0,,,,,,
LGA72330,,,,,,,65 - 74 years,232.0,,,,,,
LGA72800,,,,,,,65 - 74 years,1677.0,,,,,,
LGA73600,,,,,,,65 - 74 years,304.0,,,,,,
LGA74050,,,,,,,65 - 74 years,89.0,,,,,,
LGA74550,,,,,,,65 - 74 years,170.0,,,,,,
LGA74560,,,,,,,65 - 74 years,83.0,,,,,,
LGA74660,,,,,,,65 - 74 years,171.0,,,,,,
LGA74680,,,,,,,65 - 74 years,72.0,,,,,,
LGA79399,,,,,,,65 - 74 years,421.0,,,,,,
LGA79499,,,,,,,65 - 74 years,318.0,,,,,,
LGA79799,,,,,,,65 - 74 years,0.0,,,,,,
LGA89399,,,,,,,65 - 74 years,35639.0,,,,,,
LGA89499,,,,,,,65 - 74 years,34.0,,,,,,
LGA89799,,,,,,,65 - 74 years,0.0,,,,,,
LGA99399,,,,,,,65 - 74 years,345.0,,,,,,
LGA99499,,,,,,,65 - 74 years,0.0,,,,,,
LGA99799,,,,,,,65 - 74 years,0.0,,,,,,
LGA10050,,,,,,,75 - 84 years,3539.0,,,,,,
LGA10180,,,,,,,75 - 84 years,1918.0,,,,,,
LGA10250,,,,,,,75 - 84 years,3968.0,,,,,,
LGA10300,,,,,,,75 - 84 years,117.0,,,,,,
LGA10470,,,,,,,75 - 84 years,2528.0,,,,,,
LGA10500,,,,,,,75 - 84 years,8707.0,,,,,,
LGA10550,,,,,,,75 - 84 years,3104.0,,,,,,
LGA10600,,,,,,,75 - 84 years,1054.0,,,,,,
LGA10650,,,,,,,75 - 84 years,899.0,,,,,,
LGA10750,,,,,,,75 - 84 years,12432.0,,,,,,
LGA10800,,,,,,,75 - 84 years,411.0,,,,,,
LGA10850,,,,,,,75 - 84 years,477.0,,,,,,
LGA10900,,,,,,,75 - 84 years,5258.0,,,,,,
LGA10950,,,,,,,75 - 84 years,208.0,,,,,,
LGA11150,,,,,,,75 - 84 years,106.0,,,,,,
LGA11200,,,,,,,75 - 84 years,51.0,,,,,,
LGA11250,,,,,,,75 - 84 years,1272.0,,,,,,
LGA11300,,,,,,,75 - 84 years,1960.0,,,,,,
LGA11350,,,,,,,75 - 84 years,1634.0,,,,,,
LGA11400,,,,,,,75 - 84 years,960.0,,,,,,
LGA11450,,,,,,,75 - 84 years,3432.0,,,,,,
LGA11500,,,,,,,75 - 84 years,6689.0,,,,,,
LGA11520,,,,,,,75 - 84 years,4743.0,,,,,,
LGA11570,,,,,,,75 - 84 years,17504.0,,,,,,
LGA11600,,,,,,,75 - 84 years,126.0,,,,,,
LGA11650,,,,,,,75 - 84 years,25702.0,,,,,,
LGA11700,,,,,,,75 - 84 years,105.0,,,,,,
LGA11720,,,,,,,75 - 84 years,3083.0,,,,,,
LGA11730,,,,,,,75 - 84 years,4719.0,,,,,,
LGA11750,,,,,,,75 - 84 years,211.0,,,,,,
LGA11800,,,,,,,75 - 84 years,5726.0,,,,,,
LGA12000,,,,,,,75 - 84 years,335.0,,,,,,
LGA12150,,,,,,,75 - 84 years,240.0,,,,,,
LGA12160,,,,,,,75 - 84 years,1086.0,,,,,,
LGA12350,,,,,,,75 - 84 years,1105.0,,,,,,
LGA12380,,,,,,,75 - 84 years,8806.0,,,,,,
LGA12390,,,,,,,75 - 84 years,3131.0,,,,,,
LGA12700,,,,,,,75 - 84 years,658.0,,,,,,
LGA12730,,,,,,,75 - 84 years,676.0,,,,,,
LGA12750,,,,,,,75 - 84 years,4000.0,,,,,,
LGA12850,,,,,,,75 - 84 years,10159.0,,,,,,
LGA12870,,,,,,,75 - 84 years,1284.0,,,,,,
LGA12900,,,,,,,75 - 84 years,748.0,,,,,,
LGA12930,,,,,,,75 - 84 years,8224.0,,,,,,
LGA12950,,,,,,,75 - 84 years,353.0,,,,,,
LGA13010,,,,,,,75 - 84 years,855.0,,,,,,
LGA13310,,,,,,,75 - 84 years,2121.0,,,,,,
LGA13340,,,,,,,75 - 84 years,743.0,,,,,,
LGA13450,,,,,,,75 - 84 years,1431.0,,,,,,
LGA13550,,,,,,,75 - 84 years,851.0,,,,,,
LGA13660,,,,,,,75 - 84 years,477.0,,,,,,
LGA13800,,,,,,,75 - 84 years,3560.0,,,,,,
LGA13850,,,,,,,75 - 84 years,255.0,,,,,,
LGA13910,,,,,,,75 - 84 years,1504.0,,,,,,
LGA14000,,,,,,,75 - 84 years,8902.0,,,,,,
LGA14100,,,,,,,75 - 84 years,1009.0,,,,,,
LGA14170,,,,,,,75 - 84 years,7906.0,,,,,,
LGA14220,,,,,,,75 - 84 years,1424.0,,,,,,
LGA14300,,,,,,,75 - 84 years,391.0,,,,,,
LGA14350,,,,,,,75 - 84 years,2444.0,,,,,,
LGA14400,,,,,,,75 - 84 years,1988.0,,,,,,
LGA14500,,,,,,,75 - 84 years,8150.0,,,,,,
LGA14550,,,,,,,75 - 84 years,675.0,,,,,,
LGA14600,,,,,,,75 - 84 years,412.0,,,,,,
LGA14650,,,,,,,75 - 84 years,15618.0,,,,,,
LGA14700,,,,,,,75 - 84 years,1824.0,,,,,,
LGA14750,,,,,,,75 - 84 years,710.0,,,,,,
LGA14850,,,,,,,75 - 84 years,2620.0,,,,,,
LGA14870,,,,,,,75 - 84 years,1666.0,,,,,,
LGA14900,,,,,,,75 - 84 years,8048.0,,,,,,
LGA14920,,,,,,,75 - 84 years,600.0,,,,,,
LGA14950,,,,,,,75 - 84 years,248.0,,,,,,
LGA15050,,,,,,,75 - 84 years,4334.0,,,,,,
LGA15240,,,,,,,75 - 84 years,10533.0,,,,,,
LGA15270,,,,,,,75 - 84 years,1782.0,,,,,,
LGA15300,,,,,,,75 - 84 years,690.0,,,,,,
LGA15350,,,,,,,75 - 84 years,2216.0,,,,,,
LGA15520,,,,,,,75 - 84 years,1223.0,,,,,,
LGA15560,,,,,,,75 - 84 years,214.0,,,,,,
LGA15650,,,,,,,75 - 84 years,746.0,,,,,,
LGA15700,,,,,,,75 - 84 years,1953.0,,,,,,
LGA15750,,,,,,,75 - 84 years,787.0,,,,,,
LGA15800,,,,,,,75 - 84 years,437.0,,,,,,
LGA15850,,,,,,,75 - 84 years,473.0,,,,,,
LGA15900,,,,,,,75 - 84 years,8967.0,,,,,,
LGA15950,,,,,,,75 - 84 years,3848.0,,,,,,
LGA15990,,,,,,,75 - 84 years,16501.0,,,,,,
LGA16100,,,,,,,75 - 84 years,429.0,,,,,,
LGA16150,,,,,,,75 - 84 years,2511.0,,,,,,
LGA16200,,,,,,,75 - 84 years,995.0,,,,,,
LGA16260,,,,,,,75 - 84 years,9948.0,,,,,,
LGA16350,,,,,,,75 - 84 years,8164.0,,,,,,
LGA16380,,,,,,,75 - 84 years,8690.0,,,,,,
LGA16400,,,,,,,75 - 84 years,6564.0,,,,,,
LGA16490,,,,,,,75 - 84 years,2475.0,,,,,,
LGA16550,,,,,,,75 - 84 years,6904.0,,,,,,
LGA16610,,,,,,,75 - 84 years,1857.0,,,,,,
LGA16700,,,,,,,75 - 84 years,5836.0,,,,,,
